baron_fst,baron_kills,champ_fst,champ_kills,drg_fst,drg_kill,inhib_fst,inhib_kills,rf_fst,rf_kills,tw_fst,tw_kills,teamId,win,gameDuration
False,0.0,True,25.0,True,2.0,False,0.0,False,1.0,False,4.0,100.0,False,1687
True,1.0,False,27.0,False,0.0,False,2.0,True,1.0,False,9.0,100.0,True,1457
True,2.0,True,40.0,False,4.0,True,3.0,False,1.0,True,9.0,100.0,True,1883
False,0.0,False,11.0,False,0.0,False,0.0,True,1.0,True,2.0,100.0,False,1672
False,0.0,True,28.0,False,0.0,False,0.0,False,0.0,False,2.0,100.0,False,1735
False,0.0,False,32.0,True,2.0,True,1.0,True,2.0,True,8.0,100.0,True,1269
False,1.0,False,20.0,True,3.0,True,1.0,True,1.0,True,8.0,100.0,True,1844
False,0.0,False,20.0,False,1.0,False,0.0,True,1.0,True,2.0,100.0,False,1696
False,0.0,True,22.0,True,2.0,True,1.0,False,1.0,False,6.0,100.0,True,1559
False,0.0,False,24.0,False,1.0,False,0.0,True,2.0,True,4.0,100.0,False,1432
False,0.0,True,54.0,True,4.0,True,1.0,False,0.0,True,7.0,100.0,True,2107
True,1.0,True,37.0,True,3.0,True,2.0,False,1.0,False,7.0,100.0,True,1760
False,0.0,True,28.0,False,1.0,False,0.0,True,1.0,True,7.0,100.0,True,1487
False,0.0,False,30.0,True,1.0,False,1.0,True,1.0,True,9.0,100.0,False,2413
False,0.0,True,24.0,True,2.0,True,1.0,False,1.0,True,7.0,100.0,True,1061
False,1.0,False,37.0,False,3.0,True,1.0,True,1.0,False,6.0,100.0,True,1992
False,0.0,True,57.0,False,0.0,False,1.0,False,0.0,False,4.0,100.0,True,1210
False,0.0,False,13.0,False,0.0,False,0.0,True,2.0,True,1.0,100.0,False,1119
False,0.0,False,19.0,False,0.0,False,0.0,False,0.0,False,1.0,100.0,False,1605
True,1.0,True,30.0,False,1.0,True,1.0,True,2.0,True,8.0,100.0,True,1601
True,1.0,False,38.0,True,3.0,True,3.0,True,1.0,True,11.0,100.0,True,1419
True,1.0,True,30.0,False,1.0,True,1.0,True,2.0,True,8.0,100.0,True,1601
True,1.0,False,32.0,True,4.0,True,2.0,False,0.0,False,9.0,100.0,True,2072
False,0.0,True,37.0,True,3.0,True,1.0,False,1.0,True,8.0,100.0,True,1613
True,1.0,False,38.0,True,3.0,True,3.0,True,1.0,True,11.0,100.0,True,1419
True,1.0,True,48.0,False,2.0,True,2.0,False,0.0,True,8.0,100.0,True,1931
False,0.0,False,16.0,False,1.0,False,0.0,True,1.0,True,4.0,100.0,False,1495
True,1.0,True,56.0,True,4.0,True,2.0,False,0.0,False,10.0,100.0,True,1965
True,1.0,True,26.0,True,1.0,False,0.0,True,1.0,False,3.0,100.0,False,1704
False,0.0,True,38.0,False,2.0,True,1.0,False,0.0,False,9.0,100.0,True,1843
True,1.0,True,24.0,False,2.0,True,2.0,True,2.0,True,10.0,100.0,True,1593
False,0.0,True,29.0,False,2.0,False,0.0,False,1.0,False,2.0,100.0,False,2083
False,0.0,False,36.0,False,2.0,False,0.0,True,2.0,True,5.0,100.0,False,2185
False,0.0,False,19.0,False,0.0,False,0.0,True,2.0,True,4.0,100.0,False,1579
False,0.0,True,57.0,False,0.0,False,0.0,False,0.0,False,1.0,100.0,False,1737
True,1.0,True,29.0,False,1.0,True,2.0,True,2.0,False,10.0,100.0,True,1635
False,1.0,False,31.0,False,4.0,True,1.0,False,1.0,False,9.0,100.0,True,2022
False,0.0,False,24.0,True,1.0,False,0.0,True,1.0,True,4.0,100.0,False,2158
True,2.0,True,38.0,False,1.0,True,1.0,True,2.0,True,8.0,100.0,True,2110
True,2.0,True,45.0,False,1.0,False,1.0,False,1.0,False,8.0,100.0,True,2072
False,0.0,False,41.0,True,3.0,False,0.0,False,0.0,True,4.0,100.0,False,2260
False,1.0,True,31.0,False,0.0,False,0.0,True,1.0,True,5.0,100.0,False,2217
True,1.0,True,14.0,True,2.0,True,1.0,True,2.0,True,7.0,100.0,True,1394
False,0.0,True,24.0,False,0.0,False,0.0,False,1.0,True,5.0,100.0,True,1038
True,1.0,False,39.0,False,2.0,True,3.0,True,2.0,True,11.0,100.0,True,1616
False,1.0,False,29.0,False,0.0,False,0.0,False,0.0,False,5.0,100.0,False,1885
False,0.0,False,6.0,False,0.0,False,0.0,False,0.0,True,1.0,100.0,False,954
False,0.0,False,24.0,False,1.0,False,0.0,False,0.0,False,3.0,100.0,False,1913
True,1.0,True,17.0,False,1.0,False,0.0,False,0.0,True,6.0,100.0,False,1987
False,0.0,True,15.0,False,0.0,False,0.0,True,1.0,False,4.0,100.0,False,1711
False,0.0,False,5.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,932
False,0.0,False,6.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,914
False,0.0,False,11.0,False,1.0,False,0.0,False,0.0,False,0.0,100.0,False,1172
False,1.0,False,36.0,True,4.0,True,2.0,True,1.0,True,9.0,100.0,True,1794
False,0.0,False,17.0,False,0.0,False,0.0,True,2.0,False,2.0,100.0,False,1712
True,1.0,False,52.0,False,4.0,True,2.0,True,2.0,True,9.0,100.0,False,3129
False,0.0,True,20.0,True,2.0,False,0.0,True,1.0,False,3.0,100.0,True,1227
True,1.0,True,30.0,False,1.0,True,1.0,True,2.0,True,8.0,100.0,True,1601
False,0.0,True,32.0,False,1.0,True,1.0,True,2.0,True,10.0,100.0,True,1330
False,0.0,True,19.0,True,2.0,False,0.0,True,1.0,True,4.0,100.0,True,939
False,0.0,False,38.0,False,0.0,True,2.0,False,0.0,True,4.0,100.0,True,992
False,0.0,False,18.0,True,2.0,True,1.0,True,1.0,True,8.0,100.0,True,1059
False,0.0,True,12.0,False,1.0,False,0.0,True,2.0,False,1.0,100.0,False,1311
True,1.0,False,35.0,True,3.0,True,2.0,False,0.0,False,8.0,100.0,True,1873
False,0.0,False,21.0,False,0.0,False,0.0,True,1.0,True,2.0,100.0,False,1972
False,0.0,True,17.0,True,3.0,True,1.0,True,2.0,True,6.0,100.0,True,1235
False,0.0,False,18.0,False,0.0,False,0.0,True,1.0,False,1.0,100.0,False,1349
True,1.0,False,41.0,True,2.0,True,2.0,False,0.0,True,11.0,100.0,True,1500
False,0.0,True,13.0,False,0.0,False,0.0,False,1.0,False,3.0,100.0,False,1453
False,0.0,False,11.0,False,0.0,False,0.0,True,1.0,True,2.0,100.0,False,1672
False,0.0,True,10.0,False,0.0,False,0.0,False,0.0,False,1.0,100.0,False,1554
False,0.0,True,13.0,True,1.0,False,0.0,False,1.0,False,0.0,100.0,False,1399
False,0.0,False,11.0,False,0.0,False,0.0,False,0.0,False,1.0,100.0,False,1119
False,0.0,True,28.0,False,2.0,True,1.0,True,1.0,False,5.0,100.0,False,2071
True,1.0,True,40.0,False,2.0,False,1.0,False,0.0,True,8.0,100.0,True,1654
False,0.0,True,16.0,True,2.0,False,0.0,False,1.0,False,3.0,100.0,False,1520
False,0.0,True,23.0,True,2.0,False,0.0,True,1.0,True,3.0,100.0,False,1502
False,0.0,True,40.0,False,1.0,False,0.0,True,1.0,False,3.0,100.0,False,2100
False,0.0,True,6.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,926
True,1.0,False,44.0,True,3.0,True,1.0,False,0.0,False,6.0,100.0,True,1745
True,2.0,True,42.0,False,4.0,True,2.0,False,0.0,False,9.0,100.0,True,1822
True,2.0,False,22.0,True,1.0,False,0.0,False,0.0,False,3.0,100.0,False,1985
False,0.0,True,23.0,True,2.0,False,0.0,False,0.0,False,4.0,100.0,False,1405
True,2.0,True,38.0,False,1.0,True,1.0,True,2.0,True,8.0,100.0,True,2110
False,0.0,False,40.0,True,4.0,False,0.0,True,1.0,True,5.0,100.0,False,2108
True,1.0,False,31.0,False,2.0,True,1.0,True,1.0,True,8.0,100.0,True,1510
True,1.0,False,38.0,True,3.0,True,1.0,True,1.0,True,9.0,100.0,False,1908
False,0.0,False,10.0,False,0.0,False,0.0,False,0.0,False,1.0,100.0,False,1115
True,1.0,True,31.0,False,1.0,True,1.0,True,1.0,True,9.0,100.0,True,1705
True,1.0,True,28.0,False,0.0,False,0.0,True,1.0,False,0.0,100.0,False,1625
False,0.0,True,22.0,True,1.0,False,0.0,False,0.0,False,1.0,100.0,False,1627
False,0.0,True,24.0,False,0.0,False,0.0,False,0.0,True,3.0,100.0,False,1671
True,1.0,False,32.0,True,4.0,True,1.0,True,1.0,True,7.0,100.0,True,1559
False,0.0,True,20.0,False,2.0,False,0.0,True,2.0,True,3.0,100.0,False,1982
False,0.0,False,32.0,True,2.0,True,1.0,False,0.0,False,7.0,100.0,True,1467
True,1.0,True,40.0,False,2.0,False,1.0,False,0.0,False,6.0,100.0,False,1889
True,1.0,True,30.0,False,1.0,True,1.0,True,2.0,True,8.0,100.0,True,1601
False,0.0,True,12.0,False,0.0,False,0.0,True,1.0,True,2.0,100.0,True,702
True,1.0,True,23.0,False,2.0,True,1.0,False,1.0,False,7.0,100.0,False,1960
False,0.0,False,21.0,False,1.0,False,0.0,False,0.0,False,4.0,100.0,False,1418
True,1.0,True,48.0,False,2.0,True,2.0,False,0.0,True,8.0,100.0,True,1931
True,1.0,True,35.0,True,2.0,True,1.0,False,1.0,True,8.0,100.0,True,1413
False,0.0,True,13.0,False,0.0,False,1.0,False,0.0,False,3.0,100.0,False,1358
False,0.0,True,28.0,False,2.0,True,1.0,True,1.0,False,5.0,100.0,False,2071
False,0.0,True,32.0,False,3.0,False,0.0,True,2.0,False,6.0,100.0,False,1989
False,0.0,True,8.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,1316
True,1.0,True,25.0,False,2.0,True,1.0,False,0.0,False,7.0,100.0,True,1686
True,1.0,False,52.0,False,4.0,True,2.0,True,2.0,True,9.0,100.0,False,3129
False,0.0,False,34.0,False,3.0,True,2.0,False,0.0,False,7.0,100.0,True,2218
True,1.0,False,36.0,True,4.0,True,1.0,True,2.0,True,8.0,100.0,True,1572
False,0.0,True,5.0,False,0.0,False,0.0,True,1.0,False,0.0,100.0,False,1104
False,1.0,False,31.0,True,5.0,True,1.0,True,2.0,True,7.0,100.0,True,1867
False,0.0,True,27.0,False,0.0,False,0.0,True,2.0,True,5.0,100.0,False,1681
True,2.0,False,36.0,True,4.0,False,2.0,True,2.0,True,10.0,100.0,True,2816
False,0.0,False,17.0,False,0.0,False,0.0,False,0.0,False,1.0,100.0,False,1615
False,0.0,False,12.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,1715
False,0.0,False,44.0,False,0.0,False,0.0,False,0.0,False,1.0,100.0,False,1360
True,1.0,True,37.0,True,3.0,False,0.0,False,0.0,False,6.0,100.0,False,1872
True,1.0,True,20.0,False,0.0,False,0.0,False,0.0,False,3.0,100.0,False,1439
True,1.0,False,32.0,False,2.0,False,1.0,False,0.0,False,4.0,100.0,False,2034
False,0.0,False,18.0,True,1.0,False,0.0,False,0.0,False,1.0,100.0,False,1413
False,0.0,False,41.0,True,3.0,False,0.0,False,0.0,True,4.0,100.0,False,2260
False,0.0,False,14.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,1373
False,0.0,False,10.0,False,0.0,False,0.0,True,1.0,False,0.0,100.0,False,1228
False,0.0,False,30.0,True,1.0,False,1.0,True,1.0,True,9.0,100.0,False,2413
True,1.0,True,21.0,True,2.0,False,0.0,True,1.0,True,3.0,100.0,False,1972
True,1.0,False,35.0,True,3.0,True,1.0,True,2.0,False,9.0,100.0,True,1753
False,0.0,True,25.0,False,1.0,False,0.0,False,0.0,False,3.0,100.0,False,1701
False,0.0,False,45.0,False,0.0,True,1.0,True,1.0,True,7.0,100.0,False,2048
False,0.0,True,24.0,True,2.0,True,1.0,False,1.0,True,7.0,100.0,True,1061
False,0.0,True,34.0,True,3.0,True,3.0,True,2.0,True,10.0,100.0,True,1897
True,1.0,False,31.0,False,2.0,True,1.0,True,1.0,True,8.0,100.0,True,1510
True,2.0,True,42.0,False,3.0,True,2.0,False,0.0,False,10.0,100.0,True,1950
False,0.0,True,40.0,True,3.0,True,2.0,False,0.0,True,11.0,100.0,False,2777
False,0.0,True,35.0,False,0.0,True,1.0,False,0.0,True,4.0,100.0,True,1012
False,0.0,True,11.0,True,1.0,False,0.0,True,1.0,False,1.0,100.0,False,1210
False,0.0,True,6.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,1307
False,0.0,False,8.0,False,0.0,False,0.0,True,1.0,False,1.0,100.0,False,937
False,0.0,False,36.0,False,2.0,False,0.0,True,2.0,True,5.0,100.0,False,2185
False,0.0,True,19.0,True,2.0,False,0.0,False,0.0,False,3.0,100.0,False,2037
False,0.0,False,24.0,False,3.0,True,1.0,True,2.0,True,7.0,100.0,True,1724
False,0.0,False,10.0,False,0.0,False,0.0,True,1.0,False,0.0,100.0,False,1214
False,0.0,True,12.0,False,0.0,False,0.0,True,1.0,True,1.0,100.0,False,1221
False,0.0,False,10.0,False,0.0,False,0.0,False,0.0,False,1.0,100.0,False,1317
True,1.0,True,31.0,False,0.0,False,0.0,False,0.0,False,4.0,100.0,False,2022
True,1.0,True,44.0,True,3.0,True,1.0,True,2.0,True,10.0,100.0,True,1657
False,0.0,False,20.0,False,2.0,False,0.0,False,1.0,False,3.0,100.0,True,1224
True,1.0,False,25.0,True,4.0,True,2.0,False,0.0,False,6.0,100.0,True,1528
False,0.0,False,19.0,False,0.0,True,3.0,True,1.0,True,11.0,100.0,True,1121
False,0.0,True,52.0,False,0.0,False,2.0,False,0.0,True,2.0,100.0,False,1641
True,1.0,False,37.0,False,2.0,True,1.0,True,1.0,True,8.0,100.0,True,1489
True,1.0,False,35.0,True,3.0,True,2.0,False,0.0,False,8.0,100.0,True,1873
False,0.0,False,10.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,1049
False,1.0,True,32.0,True,5.0,False,2.0,True,2.0,False,9.0,100.0,True,1982
True,1.0,False,23.0,True,3.0,True,1.0,True,1.0,False,7.0,100.0,True,1503
False,1.0,False,27.0,True,3.0,True,1.0,False,1.0,False,8.0,100.0,True,2074
False,0.0,True,16.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,1791
False,0.0,False,41.0,True,3.0,False,0.0,False,0.0,True,4.0,100.0,False,2260
False,1.0,True,32.0,True,5.0,False,2.0,True,2.0,False,9.0,100.0,True,1982
False,0.0,False,11.0,False,0.0,False,0.0,True,2.0,True,3.0,100.0,False,1453
False,0.0,False,47.0,False,0.0,False,0.0,False,0.0,False,1.0,100.0,False,1269
True,1.0,True,25.0,True,3.0,True,2.0,False,1.0,True,10.0,100.0,True,1465
False,0.0,False,12.0,False,0.0,False,0.0,True,1.0,False,1.0,100.0,False,1409
True,1.0,False,34.0,True,4.0,True,2.0,True,1.0,True,9.0,100.0,True,1683
True,1.0,True,54.0,True,4.0,True,1.0,True,2.0,True,10.0,100.0,True,1773
False,1.0,False,42.0,True,4.0,True,3.0,False,0.0,False,11.0,100.0,True,1721
False,0.0,True,29.0,True,3.0,False,0.0,False,0.0,True,1.0,100.0,False,1622
True,1.0,True,40.0,False,2.0,False,1.0,False,0.0,True,8.0,100.0,True,1654
True,2.0,True,41.0,False,1.0,False,0.0,True,2.0,False,6.0,100.0,False,1994
True,1.0,False,39.0,False,2.0,True,3.0,True,2.0,True,11.0,100.0,True,1616
True,2.0,True,33.0,False,3.0,True,1.0,False,0.0,False,10.0,100.0,True,2009
False,1.0,False,29.0,False,0.0,False,0.0,False,0.0,False,5.0,100.0,False,1885
True,2.0,True,37.0,True,3.0,True,3.0,True,1.0,True,10.0,100.0,True,1992
False,0.0,False,4.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,630
True,1.0,True,31.0,False,1.0,True,1.0,True,1.0,True,9.0,100.0,True,1705
False,0.0,False,7.0,False,1.0,False,0.0,False,0.0,False,0.0,100.0,False,1098
False,0.0,False,25.0,False,1.0,False,0.0,True,1.0,False,2.0,100.0,False,1687
False,0.0,False,17.0,False,1.0,False,0.0,False,0.0,False,1.0,100.0,False,1343
False,0.0,True,40.0,True,3.0,True,1.0,False,1.0,True,9.0,100.0,True,1560
False,0.0,True,24.0,True,3.0,False,0.0,True,1.0,True,5.0,100.0,False,1805
True,2.0,True,45.0,False,1.0,False,1.0,False,1.0,False,8.0,100.0,True,2072
False,0.0,True,19.0,True,1.0,False,0.0,False,0.0,False,2.0,100.0,False,2121
True,1.0,True,41.0,False,1.0,True,2.0,True,1.0,True,9.0,100.0,True,1806
False,0.0,False,7.0,True,1.0,False,0.0,True,1.0,False,0.0,100.0,False,1160
False,0.0,True,22.0,False,1.0,False,0.0,True,2.0,True,3.0,100.0,False,1772
False,0.0,False,22.0,False,0.0,False,0.0,True,1.0,False,1.0,100.0,False,1661
False,0.0,False,3.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,1042
False,0.0,True,26.0,True,3.0,True,2.0,True,1.0,True,10.0,100.0,True,1261
True,1.0,True,26.0,False,1.0,True,1.0,True,2.0,False,9.0,100.0,True,1533
False,0.0,True,34.0,False,1.0,False,0.0,True,1.0,False,3.0,100.0,False,1745
False,0.0,True,40.0,False,1.0,False,0.0,True,1.0,False,3.0,100.0,False,2100
False,0.0,True,15.0,False,0.0,False,0.0,False,0.0,False,3.0,100.0,False,1330
False,0.0,False,30.0,False,2.0,False,0.0,False,0.0,False,2.0,100.0,False,1724
True,1.0,False,52.0,False,4.0,True,2.0,True,2.0,True,9.0,100.0,False,3129
False,0.0,True,9.0,False,0.0,False,0.0,False,0.0,False,2.0,100.0,False,1603
True,2.0,True,43.0,True,2.0,False,0.0,False,0.0,False,5.0,100.0,False,2402
False,0.0,True,15.0,True,1.0,False,0.0,False,0.0,False,2.0,100.0,False,1541
False,0.0,True,34.0,True,2.0,False,0.0,True,2.0,False,5.0,100.0,True,1243
False,0.0,True,28.0,True,2.0,True,1.0,True,1.0,True,7.0,100.0,True,1855
True,2.0,True,40.0,False,4.0,True,3.0,False,1.0,True,9.0,100.0,True,1883
False,0.0,False,19.0,False,0.0,False,0.0,False,0.0,False,1.0,100.0,False,1509
True,1.0,True,33.0,False,5.0,True,2.0,False,0.0,False,7.0,100.0,True,2087
False,0.0,False,27.0,False,1.0,False,0.0,True,1.0,False,1.0,100.0,False,1540
True,2.0,False,41.0,True,3.0,True,3.0,True,1.0,True,10.0,100.0,True,1826
False,0.0,True,19.0,False,0.0,False,0.0,True,1.0,True,3.0,100.0,False,1932
True,1.0,False,35.0,True,3.0,True,1.0,True,2.0,False,9.0,100.0,True,1753
False,1.0,False,31.0,True,5.0,True,1.0,True,2.0,True,7.0,100.0,True,1867
False,1.0,False,27.0,True,3.0,True,1.0,False,1.0,False,8.0,100.0,True,2074
False,0.0,False,18.0,True,2.0,False,0.0,False,1.0,False,1.0,100.0,False,1479
True,1.0,False,36.0,True,2.0,True,3.0,True,2.0,True,11.0,100.0,True,1542
False,0.0,True,24.0,False,0.0,False,0.0,False,0.0,False,2.0,100.0,False,1358
False,0.0,True,30.0,True,2.0,False,0.0,True,2.0,True,6.0,100.0,True,1265
False,0.0,False,16.0,False,1.0,False,0.0,True,2.0,False,2.0,100.0,False,1512
False,0.0,False,8.0,False,0.0,False,0.0,True,1.0,False,1.0,100.0,False,937
False,0.0,True,9.0,True,1.0,False,0.0,True,1.0,False,0.0,100.0,False,1138
False,0.0,True,25.0,True,4.0,False,0.0,False,1.0,True,4.0,100.0,True,1709
False,0.0,False,52.0,False,0.0,True,1.0,False,0.0,True,2.0,100.0,False,1294
False,0.0,True,8.0,True,1.0,False,0.0,True,2.0,True,1.0,100.0,False,944
False,0.0,False,17.0,True,1.0,False,0.0,False,1.0,False,2.0,100.0,False,1374
False,0.0,True,20.0,True,3.0,False,0.0,True,2.0,True,4.0,100.0,False,1948
True,1.0,True,40.0,True,5.0,True,4.0,False,1.0,False,11.0,100.0,True,2228
True,1.0,False,32.0,False,2.0,False,1.0,False,0.0,False,4.0,100.0,False,2034
False,0.0,False,5.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,950
False,0.0,True,11.0,True,1.0,False,0.0,True,1.0,False,1.0,100.0,False,1210
True,1.0,True,27.0,False,1.0,True,2.0,True,2.0,True,10.0,100.0,True,1437
False,0.0,True,13.0,True,1.0,False,0.0,False,1.0,False,0.0,100.0,False,1399
False,0.0,False,12.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,1285
False,0.0,True,28.0,True,4.0,False,0.0,True,1.0,True,6.0,100.0,False,2221
False,0.0,False,7.0,True,1.0,False,0.0,False,0.0,False,0.0,100.0,False,1296
False,0.0,True,8.0,False,0.0,False,0.0,False,0.0,False,1.0,100.0,False,1180
False,0.0,False,23.0,True,2.0,False,0.0,False,1.0,False,3.0,100.0,False,1589
False,0.0,True,17.0,True,3.0,True,1.0,True,2.0,True,6.0,100.0,True,1235
True,1.0,False,37.0,False,2.0,True,1.0,True,1.0,True,8.0,100.0,True,1489
False,1.0,True,44.0,False,0.0,True,1.0,False,0.0,False,7.0,100.0,True,1690
False,0.0,True,62.0,False,0.0,False,2.0,False,0.0,False,4.0,100.0,True,1330
False,0.0,True,25.0,True,3.0,False,0.0,False,1.0,True,5.0,100.0,False,1506
False,0.0,False,27.0,False,2.0,False,0.0,False,0.0,False,1.0,100.0,True,1253
True,2.0,True,42.0,False,3.0,False,1.0,False,0.0,False,8.0,100.0,True,2425
False,0.0,True,23.0,True,2.0,False,0.0,True,1.0,True,3.0,100.0,False,1502
True,1.0,False,36.0,True,2.0,True,1.0,False,0.0,True,9.0,100.0,True,1636
True,1.0,True,26.0,False,1.0,True,1.0,True,2.0,False,9.0,100.0,True,1533
False,0.0,True,35.0,True,3.0,False,0.0,False,0.0,True,3.0,100.0,False,2324
False,1.0,True,48.0,True,4.0,True,3.0,True,1.0,True,11.0,100.0,True,2412
False,0.0,False,7.0,False,0.0,False,0.0,True,1.0,False,0.0,100.0,False,1317
True,1.0,False,27.0,False,0.0,False,2.0,True,1.0,False,9.0,100.0,True,1457
False,0.0,True,28.0,True,2.0,False,0.0,False,1.0,True,5.0,100.0,True,1199
True,1.0,True,54.0,False,2.0,True,2.0,False,0.0,True,10.0,100.0,True,1784
True,1.0,False,33.0,False,1.0,True,2.0,False,0.0,True,10.0,100.0,True,1571
True,1.0,True,44.0,True,4.0,True,1.0,True,2.0,True,10.0,100.0,True,1456
True,1.0,False,44.0,True,4.0,True,2.0,False,0.0,False,7.0,100.0,True,2050
False,0.0,False,25.0,True,4.0,True,1.0,True,1.0,True,7.0,100.0,True,1632
True,1.0,False,34.0,True,4.0,True,2.0,True,1.0,True,9.0,100.0,True,1683
True,1.0,True,43.0,False,2.0,True,3.0,True,2.0,True,11.0,100.0,True,1534
True,1.0,False,20.0,True,2.0,True,1.0,True,1.0,True,7.0,100.0,True,1910
False,0.0,True,20.0,True,3.0,False,0.0,True,2.0,True,5.0,100.0,True,1135
False,0.0,False,19.0,True,3.0,False,0.0,True,1.0,False,1.0,100.0,False,2134
True,1.0,True,39.0,True,4.0,True,2.0,False,1.0,False,9.0,100.0,True,2039
True,1.0,False,21.0,True,1.0,True,1.0,False,1.0,False,8.0,100.0,True,1626
False,0.0,True,23.0,False,2.0,True,1.0,True,1.0,True,7.0,100.0,True,1837
False,0.0,True,17.0,False,0.0,False,0.0,True,2.0,True,5.0,100.0,False,1678
False,0.0,True,78.0,False,0.0,True,3.0,False,0.0,True,4.0,100.0,True,1715
False,0.0,False,15.0,False,0.0,False,0.0,True,1.0,False,3.0,100.0,False,1306
False,0.0,True,24.0,False,2.0,False,0.0,True,2.0,True,3.0,100.0,True,1134
True,1.0,True,32.0,True,3.0,True,1.0,False,0.0,False,8.0,100.0,True,1655
False,0.0,True,26.0,False,3.0,True,1.0,True,2.0,True,7.0,100.0,True,1620
False,0.0,False,14.0,False,0.0,False,0.0,False,0.0,False,1.0,100.0,False,1291
False,0.0,True,19.0,True,2.0,False,0.0,True,1.0,True,4.0,100.0,True,939
False,0.0,False,24.0,False,3.0,True,1.0,True,2.0,True,7.0,100.0,True,1724
False,0.0,True,23.0,True,2.0,False,0.0,False,0.0,False,1.0,100.0,False,1827
True,1.0,True,23.0,False,2.0,True,1.0,False,1.0,False,7.0,100.0,False,1960
False,0.0,True,25.0,True,2.0,False,0.0,False,1.0,False,4.0,100.0,False,1687
True,1.0,False,37.0,False,2.0,True,1.0,True,1.0,True,8.0,100.0,True,1489
False,0.0,False,13.0,False,1.0,False,0.0,False,0.0,False,2.0,100.0,False,1455
True,1.0,False,44.0,True,3.0,True,1.0,False,0.0,False,6.0,100.0,True,1745
True,1.0,True,26.0,False,1.0,True,1.0,True,2.0,False,9.0,100.0,True,1533
False,0.0,False,18.0,False,0.0,False,0.0,True,1.0,True,4.0,100.0,False,1659
True,1.0,False,33.0,False,1.0,True,1.0,True,1.0,True,8.0,100.0,True,1350
False,0.0,True,15.0,True,2.0,False,0.0,True,1.0,True,4.0,100.0,True,918
True,1.0,True,38.0,False,4.0,True,1.0,True,1.0,True,7.0,100.0,True,1793
False,0.0,False,17.0,False,0.0,False,0.0,True,2.0,False,2.0,100.0,False,1712
False,0.0,True,37.0,True,5.0,True,1.0,True,2.0,False,6.0,100.0,True,1863
True,1.0,False,34.0,False,1.0,True,1.0,True,1.0,True,9.0,100.0,False,2079
False,0.0,True,19.0,True,3.0,False,0.0,True,2.0,True,6.0,100.0,True,1211
True,1.0,False,23.0,True,3.0,True,1.0,False,1.0,False,10.0,100.0,True,1367
False,0.0,True,12.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,1167
False,0.0,True,29.0,False,0.0,False,0.0,True,1.0,False,2.0,100.0,False,1593
True,1.0,False,32.0,True,2.0,True,1.0,True,1.0,True,9.0,100.0,True,1644
False,0.0,False,8.0,False,0.0,False,0.0,False,0.0,False,0.0,100.0,False,1006
False,0.0,True,28.0,True,2.0,True,1.0,True,1.0,True,7.0,100.0,True,1855
False,0.0,False,56.0,True,3.0,True,2.0,True,1.0,True,9.0,100.0,True,1842
True,1.0,True,24.0,False,2.0,True,2.0,True,2.0,True,10.0,100.0,True,1593
False,0.0,True,21.0,False,1.0,False,0.0,False,0.0,True,3.0,100.0,False,1787
True,1.0,True,40.0,False,2.0,True,3.0,False,0.0,True,8.0,100.0,True,2467
